,HU,MD,PL,RO,SK
2022-03-25 16:00:00+02:00,546.0,0.0,0.0,104.0,0.0
2022-03-25 17:00:00+02:00,504.0,0.0,0.0,133.0,0.0
2022-03-25 18:00:00+02:00,410.0,0.0,0.0,173.0,0.0
2022-03-25 19:00:00+02:00,362.0,0.0,0.0,254.0,0.0
2022-03-25 20:00:00+02:00,381.0,0.0,0.0,330.0,0.0
2022-03-25 21:00:00+02:00,409.0,0.0,0.0,310.0,0.0
2022-03-25 22:00:00+02:00,475.0,0.0,0.0,288.0,0.0
2022-03-25 23:00:00+02:00,476.0,0.0,0.0,296.0,0.0
2022-03-26 00:00:00+02:00,514.0,0.0,0.0,211.0,0.0
2022-03-26 01:00:00+02:00,490.0,0.0,0.0,176.0,0.0
2022-03-26 02:00:00+02:00,537.0,0.0,0.0,161.0,0.0
2022-03-26 03:00:00+02:00,529.0,0.0,0.0,160.0,0.0
2022-03-26 04:00:00+02:00,511.0,0.0,0.0,173.0,0.0
2022-03-26 05:00:00+02:00,456.0,0.0,0.0,208.0,0.0
2022-03-26 06:00:00+02:00,412.0,0.0,0.0,251.0,0.0
2022-03-26 07:00:00+02:00,338.0,0.0,0.0,278.0,0.0
2022-03-26 08:00:00+02:00,234.0,0.0,0.0,310.0,0.0
2022-03-26 09:00:00+02:00,237.0,0.0,0.0,239.0,0.0
2022-03-26 10:00:00+02:00,250.0,0.0,0.0,229.0,0.0
2022-03-26 11:00:00+02:00,250.0,0.0,0.0,,0.0
2022-03-26 12:00:00+02:00,202.0,0.0,0.0,,0.0
2022-03-26 13:00:00+02:00,247.0,0.0,0.0,,0.0
2022-03-26 14:00:00+02:00,301.0,0.0,0.0,,0.0
2022-03-26 15:00:00+02:00,348.0,0.0,0.0,,0.0
2022-03-26 16:00:00+02:00,432.0,0.0,0.0,,0.0
2022-03-26 17:00:00+02:00,369.0,0.0,0.0,,0.0
2022-03-26 18:00:00+02:00,352.0,0.0,0.0,,0.0
2022-03-26 19:00:00+02:00,415.0,0.0,0.0,,0.0
2022-03-26 20:00:00+02:00,503.0,0.0,0.0,,0.0
2022-03-26 21:00:00+02:00,575.0,0.0,0.0,175.0,0.0
2022-03-26 22:00:00+02:00,629.0,0.0,0.0,,0.0
2022-03-26 23:00:00+02:00,634.0,0.0,0.0,,0.0
2022-03-27 00:00:00+02:00,573.0,0.0,0.0,,0.0
2022-03-27 01:00:00+02:00,532.0,0.0,0.0,,0.0
2022-03-27 02:00:00+02:00,536.0,0.0,0.0,,0.0
2022-03-27 04:00:00+03:00,534.0,0.0,0.0,,0.0
2022-03-27 05:00:00+03:00,501.0,0.0,0.0,,0.0
2022-03-27 06:00:00+03:00,526.0,0.0,0.0,,0.0
2022-03-27 07:00:00+03:00,556.0,0.0,0.0,,0.0
2022-03-27 08:00:00+03:00,521.0,0.0,0.0,119.0,0.0
2022-03-27 09:00:00+03:00,437.0,0.0,0.0,154.0,0.0
2022-03-27 10:00:00+03:00,421.0,0.0,0.0,153.0,0.0
2022-03-27 11:00:00+03:00,408.0,0.0,0.0,177.0,0.0
2022-03-27 12:00:00+03:00,380.0,0.0,0.0,169.0,0.0
2022-03-27 13:00:00+03:00,405.0,0.0,0.0,168.0,0.0
2022-03-27 14:00:00+03:00,368.0,0.0,0.0,165.0,0.0
2022-03-27 15:00:00+03:00,352.0,0.0,0.0,169.0,0.0
2022-03-27 16:00:00+03:00,354.0,0.0,0.0,186.0,0.0
2022-03-27 17:00:00+03:00,387.0,0.0,0.0,146.0,0.0
2022-03-27 18:00:00+03:00,365.0,0.0,0.0,209.0,0.0
2022-03-27 19:00:00+03:00,269.0,0.0,0.0,264.0,0.0
2022-03-27 20:00:00+03:00,328.0,0.0,0.0,282.0,0.0
2022-03-27 21:00:00+03:00,342.0,0.0,0.0,273.0,0.0
2022-03-27 22:00:00+03:00,383.0,0.0,0.0,269.0,0.0
2022-03-27 23:00:00+03:00,361.0,0.0,0.0,272.0,0.0
2022-03-28 00:00:00+03:00,323.0,0.0,0.0,271.0,0.0
2022-03-28 01:00:00+03:00,401.0,0.0,0.0,238.0,0.0
2022-03-28 02:00:00+03:00,406.0,0.0,0.0,246.0,0.0
2022-03-28 03:00:00+03:00,417.0,0.0,0.0,219.0,0.0
2022-03-28 04:00:00+03:00,379.0,0.0,0.0,219.0,0.0
2022-03-28 05:00:00+03:00,333.0,0.0,0.0,273.0,0.0
2022-03-28 06:00:00+03:00,228.0,55.0,0.0,421.0,0.0
2022-03-28 07:00:00+03:00,226.0,0.0,0.0,433.0,0.0
2022-03-28 08:00:00+03:00,191.0,0.0,0.0,406.0,0.0
2022-03-28 09:00:00+03:00,177.0,0.0,0.0,338.0,0.0
2022-03-28 10:00:00+03:00,169.0,0.0,0.0,339.0,0.0
2022-03-28 11:00:00+03:00,195.0,0.0,0.0,371.0,0.0
2022-03-28 12:00:00+03:00,234.0,0.0,0.0,317.0,0.0
2022-03-28 13:00:00+03:00,247.0,0.0,0.0,318.0,0.0
2022-03-28 14:00:00+03:00,279.0,0.0,0.0,282.0,0.0
2022-03-28 15:00:00+03:00,323.0,0.0,0.0,284.0,0.0
2022-03-28 16:00:00+03:00,388.0,0.0,0.0,252.0,0.0
2022-03-28 17:00:00+03:00,421.0,0.0,0.0,279.0,0.0
2022-03-28 18:00:00+03:00,464.0,0.0,0.0,220.0,0.0
2022-03-28 19:00:00+03:00,497.0,0.0,0.0,180.0,0.0
2022-03-28 20:00:00+03:00,493.0,0.0,0.0,219.0,0.0
2022-03-28 21:00:00+03:00,569.0,0.0,0.0,164.0,0.0
2022-03-28 22:00:00+03:00,558.0,0.0,0.0,179.0,0.0
2022-03-28 23:00:00+03:00,533.0,0.0,0.0,248.0,0.0
2022-03-29 00:00:00+03:00,486.0,0.0,0.0,231.0,0.0
2022-03-29 01:00:00+03:00,435.0,0.0,0.0,235.0,0.0
2022-03-29 02:00:00+03:00,409.0,0.0,0.0,195.0,0.0
2022-03-29 03:00:00+03:00,402.0,0.0,0.0,195.0,0.0
2022-03-29 04:00:00+03:00,388.0,0.0,0.0,191.0,0.0
2022-03-29 05:00:00+03:00,394.0,0.0,0.0,223.0,0.0
2022-03-29 06:00:00+03:00,305.0,0.0,0.0,337.0,0.0
2022-03-29 07:00:00+03:00,317.0,0.0,0.0,240.0,0.0
2022-03-29 08:00:00+03:00,270.0,0.0,0.0,279.0,0.0
2022-03-29 09:00:00+03:00,219.0,0.0,0.0,229.0,0.0
2022-03-29 10:00:00+03:00,174.0,0.0,0.0,171.0,0.0
2022-03-29 11:00:00+03:00,137.0,0.0,0.0,197.0,0.0
2022-03-29 12:00:00+03:00,151.0,0.0,0.0,250.0,0.0
2022-03-29 13:00:00+03:00,173.0,0.0,0.0,273.0,0.0
2022-03-29 14:00:00+03:00,226.0,0.0,0.0,205.0,0.0
2022-03-29 15:00:00+03:00,291.0,0.0,0.0,191.0,0.0
2022-03-29 16:00:00+03:00,368.0,0.0,0.0,189.0,0.0
2022-03-29 17:00:00+03:00,418.0,0.0,0.0,162.0,0.0
2022-03-29 18:00:00+03:00,441.0,0.0,0.0,193.0,0.0
2022-03-29 19:00:00+03:00,421.0,0.0,0.0,212.0,0.0
2022-03-29 20:00:00+03:00,457.0,0.0,0.0,199.0,0.0
2022-03-29 21:00:00+03:00,508.0,0.0,0.0,116.0,0.0
2022-03-29 22:00:00+03:00,563.0,0.0,0.0,114.0,0.0
2022-03-29 23:00:00+03:00,578.0,0.0,0.0,167.0,0.0
2022-03-30 00:00:00+03:00,589.0,0.0,0.0,150.0,0.0
2022-03-30 01:00:00+03:00,607.0,0.0,74.0,120.0,0.0
2022-03-30 02:00:00+03:00,558.0,0.0,104.0,103.0,0.0
2022-03-30 03:00:00+03:00,570.0,0.0,196.0,83.0,0.0
2022-03-30 04:00:00+03:00,581.0,0.0,214.0,72.0,0.0
2022-03-30 05:00:00+03:00,569.0,0.0,216.0,78.0,0.0
2022-03-30 06:00:00+03:00,477.0,0.0,213.0,169.0,0.0
2022-03-30 07:00:00+03:00,533.0,0.0,214.0,9.0,0.0
2022-03-30 08:00:00+03:00,470.0,0.0,213.0,25.0,4.0
2022-03-30 09:00:00+03:00,407.0,0.0,215.0,0.0,19.0
2022-03-30 10:00:00+03:00,358.0,0.0,212.0,0.0,71.0
2022-03-30 11:00:00+03:00,413.0,0.0,212.0,0.0,130.0
2022-03-30 12:00:00+03:00,417.0,0.0,214.0,0.0,156.0
2022-03-30 13:00:00+03:00,491.0,0.0,215.0,0.0,182.0
2022-03-30 14:00:00+03:00,548.0,0.0,214.0,0.0,191.0
2022-03-30 15:00:00+03:00,587.0,0.0,214.0,0.0,160.0
2022-03-30 16:00:00+03:00,631.0,0.0,213.0,0.0,143.0
2022-03-30 17:00:00+03:00,673.0,0.0,213.0,0.0,89.0
2022-03-30 18:00:00+03:00,623.0,0.0,213.0,0.0,60.0
2022-03-30 19:00:00+03:00,531.0,0.0,212.0,0.0,2.0
2022-03-30 20:00:00+03:00,504.0,0.0,213.0,0.0,4.0
2022-03-30 21:00:00+03:00,549.0,0.0,214.0,0.0,40.0
2022-03-30 22:00:00+03:00,677.0,0.0,212.0,0.0,90.0
2022-03-30 23:00:00+03:00,688.0,0.0,212.0,0.0,2.0
2022-03-31 00:00:00+03:00,702.0,0.0,213.0,0.0,0.0
2022-03-31 01:00:00+03:00,669.0,0.0,214.0,11.0,0.0
2022-03-31 02:00:00+03:00,664.0,0.0,213.0,0.0,0.0
2022-03-31 03:00:00+03:00,706.0,0.0,213.0,0.0,0.0
2022-03-31 04:00:00+03:00,710.0,0.0,213.0,0.0,0.0
2022-03-31 05:00:00+03:00,686.0,0.0,212.0,0.0,0.0
2022-03-31 06:00:00+03:00,606.0,0.0,213.0,41.0,0.0
2022-03-31 07:00:00+03:00,609.0,0.0,212.0,5.0,0.0
2022-03-31 08:00:00+03:00,556.0,0.0,214.0,0.0,0.0
2022-03-31 09:00:00+03:00,519.0,0.0,216.0,0.0,0.0
2022-03-31 10:00:00+03:00,516.0,0.0,214.0,0.0,0.0
2022-03-31 11:00:00+03:00,492.0,0.0,213.0,39.0,0.0
2022-03-31 12:00:00+03:00,545.0,0.0,214.0,38.0,0.0
2022-03-31 13:00:00+03:00,538.0,0.0,215.0,55.0,0.0
2022-03-31 14:00:00+03:00,626.0,0.0,215.0,7.0,0.0
2022-03-31 15:00:00+03:00,664.0,0.0,214.0,,0.0
2022-03-31 16:00:00+03:00,712.0,0.0,214.0,0.0,0.0
2022-03-31 17:00:00+03:00,701.0,0.0,215.0,0.0,0.0
2022-03-31 18:00:00+03:00,719.0,0.0,214.0,0.0,0.0
2022-03-31 19:00:00+03:00,724.0,0.0,217.0,0.0,0.0
2022-03-31 20:00:00+03:00,720.0,0.0,217.0,0.0,0.0
2022-03-31 21:00:00+03:00,702.0,0.0,217.0,0.0,0.0
2022-03-31 22:00:00+03:00,727.0,0.0,213.0,0.0,0.0
2022-03-31 23:00:00+03:00,763.0,0.0,214.0,0.0,0.0
2022-04-01 00:00:00+03:00,710.0,0.0,213.0,0.0,0.0
2022-04-01 01:00:00+03:00,747.0,0.0,198.0,0.0,13.0
2022-04-01 02:00:00+03:00,646.0,0.0,196.0,0.0,45.0
2022-04-01 03:00:00+03:00,646.0,0.0,195.0,0.0,115.0
2022-04-01 04:00:00+03:00,627.0,0.0,193.0,0.0,111.0
2022-04-01 05:00:00+03:00,648.0,0.0,193.0,0.0,26.0
2022-04-01 06:00:00+03:00,617.0,0.0,193.0,17.0,0.0
2022-04-01 07:00:00+03:00,624.0,0.0,195.0,0.0,0.0
2022-04-01 08:00:00+03:00,655.0,0.0,196.0,0.0,0.0
2022-04-01 09:00:00+03:00,653.0,0.0,195.0,0.0,1.0
2022-04-01 10:00:00+03:00,652.0,0.0,195.0,0.0,0.0
2022-04-01 11:00:00+03:00,672.0,0.0,193.0,0.0,0.0
2022-04-01 12:00:00+03:00,683.0,0.0,194.0,0.0,0.0
2022-04-01 13:00:00+03:00,719.0,0.0,195.0,0.0,0.0
2022-04-01 14:00:00+03:00,738.0,0.0,194.0,0.0,3.0
2022-04-01 15:00:00+03:00,733.0,,193.0,0.0,7.0
2022-04-01 16:00:00+03:00,717.0,0.0,195.0,0.0,0.0
2022-04-01 17:00:00+03:00,701.0,0.0,196.0,,0.0
2022-04-01 18:00:00+03:00,635.0,0.0,193.0,0.0,0.0
2022-04-01 19:00:00+03:00,588.0,0.0,192.0,0.0,0.0
2022-04-01 20:00:00+03:00,602.0,0.0,194.0,0.0,0.0
2022-04-01 21:00:00+03:00,623.0,0.0,195.0,0.0,0.0
2022-04-01 22:00:00+03:00,640.0,0.0,195.0,0.0,3.0
2022-04-01 23:00:00+03:00,583.0,0.0,197.0,0.0,0.0
2022-04-02 00:00:00+03:00,601.0,0.0,193.0,0.0,0.0
2022-04-02 01:00:00+03:00,656.0,0.0,196.0,0.0,17.0
2022-04-02 02:00:00+03:00,629.0,0.0,195.0,0.0,21.0
2022-04-02 03:00:00+03:00,648.0,0.0,196.0,0.0,101.0
2022-04-02 04:00:00+03:00,580.0,0.0,194.0,,69.0
2022-04-02 05:00:00+03:00,608.0,0.0,195.0,0.0,82.0
2022-04-02 06:00:00+03:00,620.0,0.0,193.0,0.0,70.0
2022-04-02 07:00:00+03:00,580.0,0.0,194.0,0.0,0.0
2022-04-02 08:00:00+03:00,568.0,0.0,193.0,0.0,19.0
2022-04-02 09:00:00+03:00,568.0,0.0,194.0,0.0,13.0
2022-04-02 10:00:00+03:00,615.0,0.0,194.0,0.0,4.0
2022-04-02 11:00:00+03:00,677.0,0.0,192.0,0.0,4.0
2022-04-02 12:00:00+03:00,693.0,0.0,194.0,0.0,0.0
2022-04-02 13:00:00+03:00,696.0,0.0,194.0,0.0,2.0
2022-04-02 14:00:00+03:00,657.0,0.0,194.0,0.0,0.0
2022-04-02 15:00:00+03:00,632.0,0.0,194.0,0.0,0.0
2022-04-02 16:00:00+03:00,618.0,0.0,194.0,0.0,0.0
2022-04-02 17:00:00+03:00,617.0,0.0,193.0,0.0,0.0
2022-04-02 18:00:00+03:00,630.0,0.0,193.0,0.0,0.0
2022-04-02 19:00:00+03:00,542.0,0.0,194.0,0.0,0.0
2022-04-02 20:00:00+03:00,487.0,0.0,195.0,131.0,0.0
2022-04-02 21:00:00+03:00,392.0,0.0,195.0,,0.0
2022-04-02 22:00:00+03:00,390.0,0.0,192.0,116.0,0.0
2022-04-02 23:00:00+03:00,435.0,0.0,194.0,,0.0
2022-04-03 00:00:00+03:00,497.0,0.0,194.0,8.0,36.0
2022-04-03 01:00:00+03:00,474.0,0.0,194.0,0.0,102.0
2022-04-03 02:00:00+03:00,491.0,0.0,194.0,0.0,102.0
2022-04-03 03:00:00+03:00,453.0,0.0,193.0,0.0,110.0
2022-04-03 04:00:00+03:00,432.0,0.0,194.0,0.0,124.0
2022-04-03 05:00:00+03:00,451.0,0.0,197.0,0.0,156.0
2022-04-03 06:00:00+03:00,486.0,0.0,193.0,0.0,164.0
2022-04-03 07:00:00+03:00,517.0,0.0,192.0,0.0,219.0
2022-04-03 08:00:00+03:00,422.0,0.0,194.0,0.0,180.0
2022-04-03 09:00:00+03:00,466.0,0.0,194.0,0.0,77.0
2022-04-03 10:00:00+03:00,492.0,0.0,194.0,0.0,21.0
2022-04-03 11:00:00+03:00,552.0,0.0,194.0,0.0,2.0
2022-04-03 12:00:00+03:00,546.0,0.0,194.0,0.0,0.0
2022-04-03 13:00:00+03:00,620.0,0.0,196.0,0.0,1.0
2022-04-03 14:00:00+03:00,619.0,0.0,194.0,0.0,4.0
2022-04-03 15:00:00+03:00,627.0,0.0,192.0,0.0,0.0
2022-04-03 16:00:00+03:00,552.0,0.0,192.0,24.0,0.0
2022-04-03 17:00:00+03:00,524.0,,192.0,59.0,0.0
2022-04-03 18:00:00+03:00,443.0,0.0,193.0,72.0,0.0
2022-04-03 19:00:00+03:00,423.0,0.0,193.0,56.0,0.0
2022-04-03 20:00:00+03:00,396.0,0.0,196.0,137.0,0.0
2022-04-03 21:00:00+03:00,383.0,0.0,197.0,152.0,0.0
2022-04-03 22:00:00+03:00,399.0,0.0,195.0,116.0,0.0
2022-04-03 23:00:00+03:00,461.0,0.0,194.0,117.0,0.0
2022-04-04 00:00:00+03:00,495.0,0.0,193.0,133.0,0.0
2022-04-04 01:00:00+03:00,508.0,0.0,194.0,105.0,0.0
2022-04-04 02:00:00+03:00,477.0,0.0,196.0,114.0,0.0
2022-04-04 03:00:00+03:00,446.0,0.0,193.0,111.0,0.0
2022-04-04 04:00:00+03:00,385.0,0.0,194.0,149.0,0.0
2022-04-04 05:00:00+03:00,328.0,0.0,195.0,225.0,0.0
2022-04-04 06:00:00+03:00,200.0,12.0,194.0,397.0,0.0
2022-04-04 07:00:00+03:00,245.0,54.0,194.0,365.0,0.0
2022-04-04 08:00:00+03:00,262.0,20.0,196.0,306.0,0.0
2022-04-04 09:00:00+03:00,283.0,31.0,195.0,247.0,0.0
2022-04-04 10:00:00+03:00,144.0,115.0,193.0,373.0,0.0
2022-04-04 11:00:00+03:00,145.0,77.0,193.0,388.0,0.0
2022-04-04 12:00:00+03:00,142.0,37.0,192.0,391.0,0.0
2022-04-04 13:00:00+03:00,133.0,67.0,194.0,406.0,0.0
2022-04-04 14:00:00+03:00,170.0,30.0,194.0,362.0,0.0
2022-04-04 15:00:00+03:00,202.0,0.0,194.0,350.0,0.0
2022-04-04 16:00:00+03:00,232.0,0.0,195.0,346.0,0.0
2022-04-04 17:00:00+03:00,293.0,0.0,195.0,283.0,0.0
2022-04-04 18:00:00+03:00,370.0,0.0,195.0,306.0,0.0
2022-04-04 19:00:00+03:00,425.0,0.0,192.0,312.0,0.0
2022-04-04 20:00:00+03:00,491.0,0.0,192.0,305.0,0.0
2022-04-04 21:00:00+03:00,505.0,0.0,196.0,286.0,0.0
2022-04-04 22:00:00+03:00,521.0,0.0,196.0,219.0,0.0
2022-04-04 23:00:00+03:00,525.0,0.0,192.0,215.0,0.0
2022-04-05 00:00:00+03:00,474.0,0.0,195.0,204.0,0.0
2022-04-05 01:00:00+03:00,442.0,0.0,194.0,232.0,0.0
2022-04-05 02:00:00+03:00,359.0,0.0,193.0,248.0,0.0
2022-04-05 03:00:00+03:00,276.0,0.0,193.0,254.0,0.0
2022-04-05 04:00:00+03:00,225.0,21.0,194.0,264.0,0.0
2022-04-05 05:00:00+03:00,265.0,6.0,195.0,293.0,0.0
2022-04-05 06:00:00+03:00,309.0,0.0,194.0,377.0,0.0
2022-04-05 07:00:00+03:00,493.0,0.0,193.0,198.0,0.0
2022-04-05 08:00:00+03:00,413.0,0.0,192.0,262.0,0.0
2022-04-05 09:00:00+03:00,333.0,0.0,194.0,236.0,0.0
2022-04-05 10:00:00+03:00,392.0,0.0,190.0,102.0,0.0
2022-04-05 11:00:00+03:00,433.0,0.0,192.0,31.0,0.0
2022-04-05 12:00:00+03:00,415.0,0.0,193.0,13.0,0.0
2022-04-05 13:00:00+03:00,429.0,0.0,195.0,0.0,0.0
2022-04-05 14:00:00+03:00,426.0,0.0,193.0,0.0,0.0
2022-04-05 15:00:00+03:00,466.0,0.0,192.0,0.0,0.0
2022-04-05 16:00:00+03:00,483.0,0.0,194.0,1.0,0.0
2022-04-05 17:00:00+03:00,516.0,0.0,193.0,6.0,0.0
2022-04-05 18:00:00+03:00,542.0,0.0,192.0,36.0,0.0
2022-04-05 19:00:00+03:00,491.0,0.0,192.0,107.0,0.0
2022-04-05 20:00:00+03:00,466.0,0.0,191.0,234.0,0.0
2022-04-05 21:00:00+03:00,520.0,0.0,195.0,,0.0
2022-04-05 22:00:00+03:00,535.0,0.0,195.0,142.0,0.0
2022-04-05 23:00:00+03:00,596.0,0.0,194.0,156.0,0.0
2022-04-06 00:00:00+03:00,565.0,0.0,191.0,167.0,0.0
2022-04-06 01:00:00+03:00,520.0,0.0,193.0,270.0,0.0
2022-04-06 02:00:00+03:00,511.0,0.0,194.0,213.0,0.0
2022-04-06 03:00:00+03:00,496.0,0.0,196.0,187.0,0.0
2022-04-06 04:00:00+03:00,465.0,0.0,191.0,191.0,0.0
2022-04-06 05:00:00+03:00,414.0,0.0,193.0,248.0,0.0
2022-04-06 06:00:00+03:00,291.0,0.0,196.0,426.0,0.0
2022-04-06 07:00:00+03:00,321.0,0.0,191.0,308.0,0.0
2022-04-06 08:00:00+03:00,227.0,48.0,192.0,367.0,0.0
2022-04-06 09:00:00+03:00,197.0,58.0,194.0,356.0,0.0
2022-04-06 10:00:00+03:00,219.0,0.0,194.0,216.0,0.0
2022-04-06 11:00:00+03:00,239.0,0.0,193.0,174.0,0.0
2022-04-06 12:00:00+03:00,296.0,0.0,194.0,114.0,0.0
2022-04-06 13:00:00+03:00,324.0,0.0,196.0,119.0,0.0
2022-04-06 14:00:00+03:00,335.0,0.0,191.0,110.0,0.0
2022-04-06 15:00:00+03:00,326.0,0.0,195.0,159.0,0.0
2022-04-06 16:00:00+03:00,347.0,0.0,195.0,152.0,0.0
2022-04-06 17:00:00+03:00,433.0,0.0,194.0,144.0,0.0
2022-04-06 18:00:00+03:00,477.0,0.0,194.0,162.0,0.0
2022-04-06 19:00:00+03:00,524.0,0.0,195.0,170.0,0.0
2022-04-06 20:00:00+03:00,560.0,0.0,193.0,205.0,0.0
2022-04-06 21:00:00+03:00,594.0,0.0,192.0,168.0,0.0
2022-04-06 22:00:00+03:00,656.0,0.0,196.0,122.0,0.0
2022-04-06 23:00:00+03:00,619.0,0.0,195.0,195.0,0.0
2022-04-07 00:00:00+03:00,633.0,0.0,193.0,138.0,0.0
2022-04-07 01:00:00+03:00,628.0,0.0,194.0,172.0,0.0
2022-04-07 02:00:00+03:00,606.0,0.0,196.0,136.0,0.0
2022-04-07 03:00:00+03:00,568.0,0.0,194.0,137.0,0.0
2022-04-07 04:00:00+03:00,530.0,0.0,195.0,173.0,0.0
2022-04-07 05:00:00+03:00,490.0,0.0,195.0,188.0,0.0
2022-04-07 06:00:00+03:00,480.0,0.0,192.0,230.0,0.0
2022-04-07 07:00:00+03:00,575.0,0.0,192.0,260.0,0.0
2022-04-07 08:00:00+03:00,583.0,0.0,193.0,254.0,0.0
2022-04-07 09:00:00+03:00,611.0,0.0,192.0,284.0,0.0
2022-04-07 10:00:00+03:00,592.0,0.0,193.0,270.0,0.0
2022-04-07 11:00:00+03:00,593.0,0.0,193.0,277.0,0.0
2022-04-07 12:00:00+03:00,601.0,0.0,196.0,235.0,0.0
2022-04-07 13:00:00+03:00,608.0,0.0,195.0,210.0,0.0
2022-04-07 14:00:00+03:00,525.0,0.0,193.0,245.0,0.0
2022-04-07 15:00:00+03:00,461.0,0.0,193.0,286.0,0.0
2022-04-07 16:00:00+03:00,513.0,0.0,193.0,238.0,0.0
2022-04-07 17:00:00+03:00,481.0,0.0,195.0,231.0,0.0
2022-04-07 18:00:00+03:00,390.0,0.0,195.0,258.0,0.0
2022-04-07 19:00:00+03:00,370.0,0.0,194.0,239.0,0.0
2022-04-07 20:00:00+03:00,367.0,0.0,192.0,335.0,0.0
2022-04-07 21:00:00+03:00,411.0,0.0,195.0,288.0,0.0
2022-04-07 22:00:00+03:00,414.0,0.0,193.0,244.0,0.0
2022-04-07 23:00:00+03:00,409.0,0.0,193.0,261.0,0.0
2022-04-08 00:00:00+03:00,377.0,0.0,192.0,236.0,0.0
2022-04-08 01:00:00+03:00,427.0,0.0,196.0,257.0,0.0
2022-04-08 02:00:00+03:00,340.0,0.0,196.0,277.0,0.0
2022-04-08 03:00:00+03:00,289.0,0.0,194.0,284.0,0.0
2022-04-08 04:00:00+03:00,284.0,0.0,193.0,286.0,0.0
2022-04-08 05:00:00+03:00,292.0,0.0,194.0,296.0,0.0
2022-04-08 06:00:00+03:00,329.0,0.0,197.0,430.0,0.0
2022-04-08 07:00:00+03:00,527.0,0.0,195.0,304.0,0.0
2022-04-08 08:00:00+03:00,536.0,0.0,193.0,259.0,0.0
2022-04-08 09:00:00+03:00,494.0,0.0,194.0,216.0,0.0
2022-04-08 10:00:00+03:00,474.0,0.0,196.0,177.0,0.0
2022-04-08 11:00:00+03:00,470.0,0.0,194.0,205.0,0.0
2022-04-08 12:00:00+03:00,506.0,0.0,194.0,131.0,0.0
2022-04-08 13:00:00+03:00,465.0,0.0,193.0,123.0,0.0
2022-04-08 14:00:00+03:00,528.0,0.0,195.0,64.0,0.0
2022-04-08 15:00:00+03:00,607.0,,196.0,0.0,20.0
2022-04-08 16:00:00+03:00,589.0,0.0,192.0,0.0,14.0
2022-04-08 17:00:00+03:00,580.0,0.0,194.0,19.0,0.0
2022-04-08 18:00:00+03:00,616.0,0.0,193.0,6.0,0.0
2022-04-08 19:00:00+03:00,669.0,0.0,192.0,37.0,0.0
2022-04-08 20:00:00+03:00,594.0,0.0,194.0,127.0,0.0
2022-04-08 21:00:00+03:00,619.0,0.0,195.0,21.0,0.0
2022-04-08 22:00:00+03:00,606.0,0.0,192.0,2.0,0.0
2022-04-08 23:00:00+03:00,544.0,0.0,196.0,81.0,0.0
2022-04-09 00:00:00+03:00,487.0,0.0,194.0,113.0,0.0
2022-04-09 01:00:00+03:00,396.0,0.0,198.0,215.0,0.0
2022-04-09 02:00:00+03:00,420.0,0.0,196.0,186.0,0.0
2022-04-09 03:00:00+03:00,381.0,0.0,193.0,197.0,0.0
2022-04-09 04:00:00+03:00,331.0,0.0,191.0,196.0,0.0
2022-04-09 05:00:00+03:00,343.0,0.0,196.0,190.0,0.0
2022-04-09 06:00:00+03:00,332.0,0.0,195.0,168.0,0.0
2022-04-09 07:00:00+03:00,299.0,0.0,191.0,213.0,0.0
2022-04-09 08:00:00+03:00,301.0,0.0,195.0,212.0,0.0
2022-04-09 09:00:00+03:00,265.0,0.0,193.0,219.0,0.0
2022-04-09 10:00:00+03:00,346.0,0.0,193.0,193.0,0.0
2022-04-09 11:00:00+03:00,323.0,0.0,191.0,173.0,0.0
2022-04-09 12:00:00+03:00,391.0,0.0,192.0,135.0,0.0
2022-04-09 13:00:00+03:00,457.0,0.0,195.0,80.0,0.0
2022-04-09 14:00:00+03:00,437.0,0.0,195.0,73.0,0.0
2022-04-09 15:00:00+03:00,423.0,,193.0,64.0,0.0
2022-04-09 16:00:00+03:00,392.0,0.0,189.0,88.0,0.0
2022-04-09 17:00:00+03:00,392.0,0.0,194.0,81.0,0.0
2022-04-09 18:00:00+03:00,309.0,0.0,195.0,200.0,0.0
2022-04-09 19:00:00+03:00,263.0,0.0,194.0,254.0,0.0
2022-04-09 20:00:00+03:00,264.0,0.0,194.0,278.0,0.0
2022-04-09 21:00:00+03:00,267.0,0.0,195.0,291.0,0.0
2022-04-09 22:00:00+03:00,256.0,0.0,197.0,278.0,0.0
2022-04-09 23:00:00+03:00,268.0,0.0,194.0,298.0,0.0
2022-04-10 00:00:00+03:00,220.0,0.0,193.0,303.0,0.0
2022-04-10 01:00:00+03:00,217.0,0.0,192.0,245.0,0.0
2022-04-10 02:00:00+03:00,159.0,0.0,194.0,306.0,0.0
2022-04-10 03:00:00+03:00,170.0,0.0,195.0,273.0,0.0
2022-04-10 04:00:00+03:00,179.0,0.0,193.0,232.0,0.0
2022-04-10 05:00:00+03:00,217.0,0.0,193.0,219.0,0.0
2022-04-10 06:00:00+03:00,281.0,0.0,194.0,171.0,0.0
2022-04-10 07:00:00+03:00,286.0,0.0,196.0,150.0,0.0
2022-04-10 08:00:00+03:00,253.0,0.0,194.0,161.0,0.0
2022-04-10 09:00:00+03:00,217.0,0.0,193.0,193.0,0.0
2022-04-10 10:00:00+03:00,139.0,0.0,193.0,186.0,0.0
2022-04-10 11:00:00+03:00,162.0,0.0,195.0,154.0,0.0
2022-04-10 12:00:00+03:00,151.0,0.0,195.0,227.0,0.0
